Date,"Flow (m3/s)",,,,,,,,,,,,
"2013/04/19 17:04:18",0.7022674999999999,,,,,,,,,,,,
"2013/04/19 17:04:48",0.66547,,,,,,,,,,,,
"2013/04/19 17:05:18",0.7166275000000001,,,,,,,,,,,,
"2013/04/19 17:05:48",0.663675,,,,,,,,,,,,
"2013/04/19 17:06:18",0.6591875,,,,,,,,,,,,
"2013/04/19 17:06:48",0.6448275000000001,,,,,,,,,,,,
"2013/04/19 17:07:18",0.5873875000000001,,,,,,,,,,,,
"2013/04/19 17:07:48",0.6538025,,,,,,,,,,,,
"2013/04/19 17:08:18",0.6789325,,,,,,,,,,,,
"2013/04/19 17:08:48",0.6313650000000001,,,,,,,,,,,,
"2013/04/19 17:09:18",0.6511099999999999,,,,,,,,,,,,
"2013/04/19 17:09:48",0.57931,,,,,,,,,,,,
